run,model,model_label,model_order,slug,provider,prompt_id,cohort,gate_type_bin,has_barrier,execution,signature,runnable_wrong,qasm3,gate_count_diagnostic,finish_reason,provider_error,transport_affected,attempt_trace_recorded,attempt_count,initial_attempt_success,recovered_after_transport_error,created_at_utc,request_sha256,response_sha256,normalized_text_sha256,ast_sha256,ast_parse_success
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0034,pilot,3-4,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:07+00:00,6500072a63fecd43288776c59fac24b8c559ba7f7c573080d33f20caa0b6bb8c,87c74d8617fbec65dc781b3ecd13011e884ed9ea6ff512ef65ede94be64ab75f,79cdce03375e5fe08d4b463956a1766f12759c2d59ccdb2d556dd659e47ca87e,b03c2871b94af64b5e3aee8874b1479aaf581a5be249d4dc8a1d2795141cf83d,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0035,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:11+00:00,0a1e296ca8aa8f3e6796899d3755343b38a78c58d7430b224fc17de5883c2e71,5ad47f76c5c619fe8b18d0bdcc8736d69663c19e7816154fcaf820c8b1402e1c,5322b7b00143d4e03e5d41a926b3a856ae62e92fb7e8d870e4e62ae8b35c1b42,40ee65c21030177d13906e2b330230d3e0161b9545e112f46b6dcae7944d7db6,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0036,pilot,5+,True,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:14+00:00,6b4f09cd8abf0c430551d694ffaf9d1c37405566bc79798293fc0272fc10395b,01ab7315ce4788934402bda623520b06a61828c715cf4c7a1a9925b29b2ff760,0779e00c5d3173784ea83ed9ddc2ceaeafbcbe8ddfa8fbcd0c8fbf010cbfef5a,21ca61d9fcdcf6fc32d439832530602b7c07d6b97b1907300ed7635338011045,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0037,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:36:52+00:00,3ef5bee033751371f7fd1b6c6ed23f59657255fae1691d57c574955401b99038,777b4241f370adec5926c277b2c21a06ec7f73c624ca5b4473596a5afb36f117,4f9fdcc659e257bd91302d2327605d7d765374272c4567e75b40b23a1a567d2a,f5859117317557c81f895011a558858e1693060ea8b518da37eb133952a65d99,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0038,pilot,5+,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:36:55+00:00,3baddff2447c0325f07bc30eea3ba49e1f0e4420bac827fb9df34d780bd9d813,e3f3e9b51f4a2ffd6bd09a9ceee063185d08e69665e389c38a5b6decf554131f,ac2df34ec86e76d87c6b0ee8b009fe7bf2f97dbecaa8b05c792f69f5a327d054,4cd2264905e4c3892a88cec928852cc4959aa14d76490d070f5d81996e917d1b,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0041,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:36:59+00:00,410fffb2c9b11bd4fb786607492767ecd092524d8a7b86e1a6a4aa60a62c0c4b,90a62308036c333c69bd79a50d352e56979984aab3d076038d3ecc1face5765a,5ea8b8e69a50c7f3e957c55a1979cc2c19ec3e5a9d3ad3504e0e2bb93aef30b2,1a4e4b2382158f4ebbc77f343db5b5a31f098357c1667e3c8ff4a4e63cc051cb,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0045,pilot,3-4,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:17+00:00,446973169739b6397ed7f42a5ec57935cfe7dd97744cc50c2cbc8370129b4010,542f767d99b8191bebb00f044ae94261324e49f04dd0d24112323caa95e029cc,a51aff6485d8b3b1e42d07a927e6416811a24f03a9982ac6f787d3154dcb8419,fcc220d8d0d5ed7c5756a82327bdc8158cc76f6632c173c851dcac8c258581d5,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0046,pilot,5+,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:01+00:00,78e457c2df2dbe32b8f21deeefcb60ea7e1e4a7ccfd290cd59151c44f525fa80,5e2a00bb3b6a73978bfa563ec6ccb1f087d741dc4606b35462b6495aaa159c2d,8f3505c8ffbc71cd58493140da3dca6076b6d63b8770f96299629555cb24947d,39cc9374f176c38ddc735d536fa61c6edb8ff08754df74ded28ee14be060538e,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0049,pilot,3-4,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:20+00:00,1acb6a282386d07e38774fc3e9ddf132ccac3a25056819800fc6187d671b626f,b87634c8008a3bd36e03e0d7335ff2365f3cb22834cc290b33bb86f8db6d8264,a81e38f91285a272ba9f96961620ab84f9e709d295ff20ce111fb87ede5efe24,872af5179939961cb1e91154e67e5a6f2e57c3d411a2de305d4df9483d04187a,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0050,pilot,5+,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:05+00:00,9730a32e20276e48bdbec0269f13cb9cc87041fc6f1d407223755230a4aa5bd0,2e4fb9cc3284bd85f3beb2e436b95bdd2ea24e84adb80a4911e0ae35f3191125,9fa7618a093d33fdd8fbf71f9aa9d508506e1b90f741802eb814681c01c7ca9e,bf4f7f23f43cf0090d76a01eb9ab7324f81923a08ed56c6bf5ee83171b338d42,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0051,pilot,1-2,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:23+00:00,3ddc1710446c853f0d7da19a0e90d1f5f96dc16e00fab5dc4e7acf0437d98469,557efb232a2f4b448a060672e9be479f309fb2d74f5b39b805dcd2ba497916d4,39865ebd152f6dfbaedcc53d6055c6ad62b01115d9753af2ff09f6b1f72968a7,3997fdba2ac10a31c32584943b237e2b6e94fbed45e08d20ea6d30c6d9470560,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0052,pilot,5+,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:08+00:00,b872845fae969d363c527a8121201afc25d4a63fa2cf40b4c22cfca498dff29e,c852f5989e58d7d7912acb210e3aaa840e1c23c0bd095a19b3d7a5e0a18774fe,c72de94fb8da7c9a3167455be22b6e96a2bd7cbcba031fed25ae3a9c28ff061d,cb0658bacc629b20576eee3eb3b2a47fd60ba0130665d9f6eca1fad81cdd4443,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0057,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:13+00:00,561071ddee35649c3a241798a40788720a46dea7d1695aef9e3a23c02ce9ae71,66a86ddc23f4fe0f6a9dfb83b4ad50e559977e5e64b4e04c0b33b8284079b40d,3500b1be65b5cf7e52069f1607628f7324e9d9ef6537aa0e29bba0832813270f,784df46d65e5077638e4a7175d0d1ff695c96b0644375d9e0463dd767b09684c,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0059,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:25+00:00,0fe08e1b758b01c6c526b051a4b2fc4e3b392c545c320f879065ad80b5c10c7e,7bd85fe0f39c00919083cf5f17eabb38bf5ba681be6985221658c1de042323df,5f92eef79e06439cf57e3bec070831709a1947ce6e7fdc2c1f0ce49614825f72,f8fdd43193ff404409962c9530c9b1473ed025392811c16f9d6f6a04b5403020,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0060,pilot,5+,False,1,0,1,1,0,end_turn,0,0,0,,,,2026-07-15T07:06:28+00:00,223f5669a77f94eb9e0698fbe23f33c9ad3d7c473235df75e0f9a30038926c6a,a2bb0e84a677d81fcb38930c0f88e45a302399e38231e817f0b571edad94d254,85c0be6d04aa801feef63b3768b8a78c9fdba4af95e7b3d1b08b309bbdcf4c45,38d350d56f676dfda83d1447824b83b99da5215f0e867acc3199cd87a900a1fb,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0061,pilot,3-4,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:35+00:00,770b7851c774ad4607b61167cb6823e39a36a019bb79874c89cb2e9303f30ec0,bda57925c3c6f67f8b9990157288e8a8afd6e8cdf4ebc60e8d22a1a7904b9426,8b9db0c150f48d4d8425326ee2c620ff1b2a7b8689cc721aa914b52ca07d40f4,3636d7b2128b0488b77a17c4d284d1075cb6b5228665793f47f84a94756814fc,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0067,pilot,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:39+00:00,b3474e6ac8f7ac37372bd20c9e9407ca0d82e21e511afa3c1b472a60382e8865,527ced6fe83f1a161f79c631f31c28aab2eefd540abb34233b38aef102badd34,d642cff2286c0e15dd532752a6b1b0ba0dadeb0c3537609152d5f80514d16023,9ab632f2dd33ecbbd8eed19e4799272a2314cea86d417b7587d6f439e2077c28,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0068,pilot,3-4,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:16+00:00,38e1f12b15d39155dcf90dbc8223fbf104c3e1d616677c14d0ff5a3080621152,0a966f881e82e0757474523365ec5694b09141ace40d14f980d822c508e3c3cc,f1d99f9a3fa2793716d8a35029c206f2d39b8d1068e231f346ad1184e8fce2fe,b33b04e4fec0860555aa13c4aee4bf4281cb6d1f547bec9662e853d7fb68942c,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0069,pilot,5+,True,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:41+00:00,2cc6dee5336e419ea8fb4a8b1c8526354c71858fe666a27b0d41556c643ed571,b0be3f74256418dfacf11794946800c91a1b3be0d56cf711e11e7802fe40a71e,a356f7956688954de4b18e3ed48058e1db042735b2d17d064d0009e1e17f48e7,7462f02a131f796abc2d6ebf3bf017ca610a9a9838608dfc1ccc9abf9a0c7daa,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0073,extension,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:19+00:00,15b9dfc9844f5a5a07862229823f855071c468ed962cd779830b891c8d9bf3a3,640b0a51470f691fc141710986f1451b5c5dcddf3e37a8fa8242964625f7f685,e90e3cfd6ba47e39a4f4d288c5f1d826e8bb6fd503bd9e16d1a9ef285ebfda9d,7df1884cf287633d7ed103ce9cc7ee428584a241a893161d92ce6d78d8726d2a,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0074,extension,5+,False,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:24+00:00,cf40290c0ce7ac5cf7845a44148c3ca4bb67752b2a4185c128e1f37267a7778c,f6e0ea3e94aefb34c3467f3c666384e40bf0c65180dd3fa337f4a1df7001ec2d,4a990bba309dca19e7384ef81ecbb6932eba0bef819c4656b1957e326edb9ba4,b92e3e1f32513813f0c8eef4f6a85c9b97b4d04c71894769372e6fb5a9f4a129,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0077,extension,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:27+00:00,f303cbb8ebc02036d0810152fc6dfc4a47c5564d87bcc7925c781af559013829,b523779a34e47f369ebf663fe8b5d360f0fb9bdbba9578465ecb66ae5767427d,9f543c70cb0615a8c733d3fbecf24f977d9bd709042b9f8af8f6bb9388a161ec,818d78c818b6d354ab98e3155134b35b431cae906d57e4cf61145ec4cc66c8a8,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0079,extension,5+,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:30+00:00,32d39488ed1b8dd92c09a77a6e30edca99ab80eafbc3ff788ae415d8a0291419,336cce62960e6cd33721da0df32ba128cc1a0f4921f88a5c71ff1ac9d3eb2d32,8a2dbbd093297c6602df7c6c00ce7cc2f9de37e6c3ac8688d8814e7075dde459,bc7d48c6bd1aa981956ada5fd46ffb059aa5cb51c0e8b6cb5ff820c73433453b,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0080,extension,3-4,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:44+00:00,e52ad8ece3153c85618f4ca60f8e9f6d711cd0d409fb16eb0b3bb8a135bc656d,fc42a5edf1702bc9a39b96e7f64e58475ec8318f67212ecdc5b5bbc39f249ee8,4909bb8f893319b68461659a2f15e57f194a43edfbe22388fc696189471c9c20,cc059b54916b64929b7bf557ce20fa41438dc30e5655e4a6251b0a7decab6e78,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0083,extension,3-4,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:33+00:00,073150f29afdf03ae269b2388248661f0b821a2ad2db34b594c092f639ae36ee,50459d39fdf0b424a00cabe536b72d89e90292a67d4f39373349dcc170ddd3bc,3861619d80212649f44bd15042a8687f4eeb5226d4f72c9ee3500ea7b4891569,acf44128e02e0750a6377786d38933ee585029e05887a0840f07d17075c6f91e,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0085,extension,3-4,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:35+00:00,1bca336bb06c995ef476289d88fb66203449a7ebac50f905fc928d992d105e8c,57183996fbc8b768252e6df883c33c78e0505c6aa0ada3b5e4f2bc7a8f87d723,aef45da2f0d97ff2b3ef531fc20b1d762eb022397615577ab7ffdd027e0c63be,3451e807e2926b439525594ecc3c3122511dd61d4411a36a8f87eb9a312a0fd1,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0090,extension,5+,True,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:46+00:00,30b7ea45d49d33eed6397a0f6e4a3e845b259b4944f0f9f6b242d67481bb1536,7d37e6ad8bc13341cce202f8d48cada1985ed4bc37888c56dd7f2d159c5d4392,73a43c2ed55317f674717cbc2afdedcde64e44f8f33cb41b318336de2c7e6ebb,f58059624f723ec68a3d28a70e7f56f74609f04de63817e96c26fe019a5642ba,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0091,extension,5+,False,0,0,0,0,0,end_turn,0,0,0,,,,2026-07-15T07:06:49+00:00,3036849b05c32e304d800991fac2be900f0df0282cb65d205f0ef3040aafc676,df5f87047c4b26f6a04331ab2d9400784787f525283a3fa65524002dfab0ddca,72d4f63b4c5037134321236e7afc2c7e4148f4839f19db4e01518cec5a370b61,bedaab89e4c6e2b710de38c925ed74705ee603c9dd845f9a2769e7afb79bdf11,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0092,extension,5+,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:06:53+00:00,462bf12af29301a9a9669623c77bd16bac31b709d69605dee0955e5c8841759a,108a5825389d79b6635f0a9e9d90aa7ae77b842c7b8e6bf7e7d61c054220cbef,63cfbf69ffed1f8ceb22ff2b7635e0236068129316a91532ae403f37fa87f1e2,0f2d8f7ea040988892c85ca7457914dcdd9b3716f64df909d5d739d8b8ca9d11,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0095,extension,3-4,False,1,0,1,1,0,end_turn,0,0,0,,,,2026-07-15T07:06:56+00:00,a9b5a5b10383ad513554d57f9a4518aabc7339530787e360ee841b9b50dd5422,ff55b16baa0917b223012439e9b200820a444eae0d4ff4ee347e98c9951419c1,cd46fb21e07be9c8981fe117c895da1259c484f6ae3340d944fabbd657272ee1,b64eb6f9bd9bdee218ccf8e8cf2bb77e0b85d488cf9c0bf337306177b78b9e52,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0096,extension,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:02+00:00,ce0713fdc7800fbd9722ca172707a942d61abe228d4e9010100bc07caeb5d8b8,cf69d3b2fa8b93c30cd62fde9225a8438cce64e202783201131d287d4bed8ce4,a51ac47fb8f4d28618a70a3898ccbefd8404044c11eac355d77f74e7e1d7e847,b1f780fef9e2883bf16e3f6066d0c0afd3d74dfc014088fd31e26e1b6b3686a1,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0098,extension,5+,False,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:05+00:00,c25a5c9a2eda320732be942254b53c3526e4e5ac6c86918a6f82b18b3a6410b0,bd56dee4c3acb82328666e5b404c4c7b6bf3576898d2a6d558add8098a684c08,400d9304223599e0da4b832db0c1a1a82ed0235fa4605aa0784f691d2f914672,23e5d71295efc9546c22d9dc4d07f1e7fb3fa5196160cfb3f8170c1f5f697637,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0100,extension,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:07+00:00,171c77be88282598efbef7ac8f1f968bd5b861657601996ac86dfaf4416918f9,56a0d040116757e8ee5f4e9b505940ff460047cfbd6b390ba96d12f6c1468368,90811f7f9daf8a59fab37223e7f513ee2d95cfc2c093d143743818b2834a3082,916926fdb82ff5830383c55693efe9fa0a7989dccb5e2a055ba654f644da526e,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0102,extension,3-4,True,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:09+00:00,76897b08fa9d82fe5facd0b574201bddc44dcb38498f91289ddf82dba6341e16,18d83e178f692a2724dc31ea202b7e512cd8494e6b340b7943258c730ad3f929,351170367e29f034ea583aa00872a1949c1314f8a2d568524abb71189a368607,da095936aec8f9f03db7e55867155b889fe80eb719a6202e6a56a1830bd88c67,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0105,extension,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:11+00:00,029a91452a292a8215a3a5cba96b202dd3a8a1d2fe79f8bcfad11b7427e7b0a2,7b33f042874f0d3672041e8e15f5e837c3a3bc40c2ecf91ef8dc515f1b080a1b,397902aa693332f1e6f5d9fa12522e0ffcbabf0738d40fe4031fb16ad36085f9,775a0f78186361239f6d40f3e2e397a04d22a55fc682c6e61e9eea6dcba940e5,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0106,extension,5+,False,1,0,1,1,0,end_turn,0,0,1,1,1,0,2026-07-15T16:37:38+00:00,4915ac97865fa1137d27b3a09f0933d61581c7a0a71484cce55652d41af3a1ac,734a6dffad814b9a2b23246a9a9a8d1eab070bc5a7265d4bd27609dab284d6d8,99265827851cba9cb2ffa1fcc5a1a644282f1a08fe57a984cf5a9eeeda49d284,74943fc06d0e549a0ec864fc35a499c7dbe9d1e1cf21afe08762be740236e65d,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0107,extension,3-4,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:15+00:00,f4a662585e97b103bca1e635f106ec66536922f883d8049f6bd9dd44d0c1c88f,fdb966018305dfe2280e9eb3c58f0a362022991aacf50a49bb0c932c3719d6cd,9d55d5a46521a878e0aef07c4f529cfeaa63cd3925bc4598a7b6974040345a07,c2806487885203b78fb5ce927fd82949e75863fa6f089ef6bea253a8ce4241fb,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0111,extension,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:46+00:00,22d1fea1192f737bf95b975f23b8b81bb15377a6770ee60922fbc2f8c309dac2,2ee1e0d69675e50ffe45190bd6ecb787c4b84f84f51fbd11ce57dd154592924c,bef28ce2e8f3ffbb9cdc1910c6736b06dffa744edbd3ae3a79d234ae05568140,caae7daf40234d081c8782f0aa251960266d7f65b559d30a860b418a0565c508,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0114,extension,1-2,False,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:48+00:00,486f296d6ee6d2f69e29c64fa8de92dd4f984dca469578027cb0ebe31f554161,3238a29f361f08649b09480c4522e140feb8736aeb3e14d432a8c9f5ff75dd15,ef02ced1e6b1353c284be9faf3604abb4bc924c4b5ee82cb49ddc702349dea29,6fb179f6c619a01e7706c145ad6d36ef869270f5106b7b599e245e30eb818abc,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0115,extension,5+,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:17+00:00,3b4f1955a082ac15f7bb2220ad0483c104f1afc5e9378a4f51472e1e2865f4e2,dddebee879a592cbee97751136e20ea7aa0649ce2c08f1ce775f92de9856121e,86158a193fcdffaaf02966997e355c8d9ee5cc70f108922d3b3665c4b256dd07,25b08940197d20c4c0abccce40512d5212ce2de78387cc8e9977b268e9c9d8de,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0116,extension,1-2,False,1,0,1,1,0,end_turn,0,0,1,1,1,0,2026-07-15T16:37:51+00:00,6e801de103d97ff60e4e8583d7aaf75dedbb1bed1cae0789b8092c1afd24e243,3f368dad7c4488447c301ec1b66daed4d2ec52c3c56df1e4e56b1e2d185e35e8,1d670a67dd100442ba76848be6f1ac8209f299e5edcbdd98183a78e7ff7fb163,4d1d2f5ca0b763792a95dfa16e0d428cc93a7465d3b05dd40242d9798ef0d276,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0118,extension,3-4,True,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:55+00:00,83bc42655fad0e8d84de36920431d09a6a626d7d3e70db11064766c31c01cca3,d796d0329a5cb66135a55c529604e4a36bca1b78824102dd35ff95fa9a52328a,4686897e1fca9d20855508baf586ed8f0a611d57292c9072c422694a9235a589,b4a15199ea4fe0e3a9d99c49453c31a8428d758ba9c6a756fc7d4436681522b6,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0120,extension,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:21+00:00,27da152e080a746ffea099a151f11a85453fad48f762ea4068434e108b502322,82c6141aa43a0e3a917b7d237d88974cbff4262ab7446941bc33c5655a9f4569,55bd5a144cd48d0c96b8230b7ad78c544e6f6f47aa1c9f18f4af18649c701a6a,258d9e2deb6b96bd35214b417c8e8444cf7bf412787efc8e124e6eafaa85b553,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0124,extension,3-4,True,1,0,1,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:37:58+00:00,0035982197ce8aca3c23808019712309b210f2f9c8a9c34b90a6a26f0768922d,9bada44ad50d34ef9c1641baeea3c35cdfab509917c9ee9cb54745b7055fa2e8,a574f00890e260f7dd0c4cd70bc5eb042d8b7d6d9143ae42cb169c60def81baf,80b657500c95f2d809ae83dea30fda0d576f41a4db950a4316a1596bb4ad08da,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0128,extension,3-4,True,1,0,1,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:24+00:00,92ddec36c02765cbd2b994c09e55e4f33170034814e29bbe6a56037a520db0cb,42154b040fe1a7694472c3b0149bd5c32f706e00fc4747bf472948b8ba7e5d6a,e87b2fb6817c3b3deabeb661a1973e969880e9d843552928057b576ea1f3e311,e0f2249fdc803a1b254070771cb69e72ca2d58d6ac9727b8b6ff0ad85edb0aee,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0131,extension,5+,True,1,1,0,1,1,end_turn,0,0,1,1,1,0,2026-07-15T16:38:00+00:00,49a3986e4497108adfb45129f0e537f865cea7d9cab6563b5da287c5f936bcbd,2209761766fa70bcb478909babb091845b63b6335ceb99db7846c1810082e035,31edb47d04fd5cb9a701a365fd5cbd0c5a575a78e38e1ab21672ddc9f38955d9,4db35e1d1a816164c832c11e41033fb1789eabe59ed4993f8ef81ea12b0151c0,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0133,extension,5+,True,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:27+00:00,5d70eb60f5d4d3bc5f2cae186f5dff2293f5acd81073e7ddf5ad6a1ebdf0b150,0f4269966c6e59988ca982045577451adc0bbb4d731ec5a9716660981f891793,224e366074d79a039937719fcaf4d6f353240937c888284c9b4d5f96ee634d91,7c73e186a11a40ff13feb043b2af428e36b8d6b012563eb8d3afb1a7b0bf28e6,1
2,claude-opus-4-8,Claude Opus 4.8,6,anthropic_claude-opus-4-8,anthropic,pqid_bench_external_gen_0135,extension,1-2,False,1,1,0,1,1,end_turn,0,0,0,,,,2026-07-15T07:07:31+00:00,1d164e6ce0a1baa49ab9e1e8991282316bd71c857850fd8a87e586dfcbe7c7d4,48f06def1a53fa5d6b438cd7538e4e34d5e0c5d3db09c751f420e1393d2d3c13,0189f6a3fb3954c492ee64aa3b4e97f4c5a918d35b46f7f47ddab10bad9b72a1,32eed7db12f0f3e6b6c85deb7fdbd1afd63356fa26a4385b2f225d52cc3212c2,1
